Order ID,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month,Amount,Profit,Quantity
B-26222,Electronics,Electronic Games,Credit Card,6/29/2022,Carol Mitchell,Illinois,Chicago,2022-06,4708,696,14
B-26222,Furniture,Chairs,COD,6/29/2022,Carol Mitchell,Illinois,Chicago,2022-06,8089,3132,17
B-25316,Electronics,Printers,Debit Card,11/3/2022,John Thompson,Texas,Austin,2022-11,5462,673,12
B-25507,Electronics,Electronic Games,Credit Card,11/28/2023,Debra Rodriguez,Florida,Tampa,2023-11,6392,444,18
B-25846,Electronics,Electronic Games,Debit Card,4/25/2020,Erin Vasquez,Florida,Orlando,2020-04,8706,1724,3
B-25763,Office Supplies,Pens,UPI,1/18/2022,Clayton Lara,Florida,Miami,2022-01,2349,319,4
B-25763,Furniture,Chairs,UPI,1/18/2022,Clayton Lara,Florida,Miami,2022-01,8220,3882,14
B-25763,Furniture,Chairs,Debit Card,1/18/2022,Clayton Lara,Florida,Miami,2022-01,2379,279,7
B-25763,Office Supplies,Markers,UPI,1/18/2022,Clayton Lara,Florida,Miami,2022-01,7377,2049,4
B-25465,Furniture,Tables,Credit Card,3/23/2022,Tony Ray,Ohio,Cleveland,2022-03,717,158,16
B-25465,Furniture,Tables,Credit Card,6/24/2020,Steven Frey,Florida,Miami,2020-06,717,158,16
B-25465,Furniture,Tables,Credit Card,12/23/2022,Stephanie Leonard,New York,Buffalo,2022-12,717,158,16
B-25465,Furniture,Tables,Credit Card,11/24/2024,Crystal Chambers,New York,New York City,2024-11,717,158,16
B-25465,Furniture,Tables,Credit Card,11/6/2020,Robert White,Florida,Orlando,2020-11,717,158,16
B-25465,Furniture,Tables,Credit Card,10/24/2023,Sylvia Barron,New York,Rochester,2023-10,717,158,16
B-25465,Furniture,Sofas,UPI,3/23/2022,Tony Ray,Ohio,Cleveland,2022-03,508,177,17
B-25465,Furniture,Sofas,UPI,6/24/2020,Steven Frey,Florida,Miami,2020-06,508,177,17
B-25465,Furniture,Sofas,UPI,12/23/2022,Stephanie Leonard,New York,Buffalo,2022-12,508,177,17
B-25465,Furniture,Sofas,UPI,11/24/2024,Crystal Chambers,New York,New York City,2024-11,508,177,17
B-25465,Furniture,Sofas,UPI,11/6/2020,Robert White,Florida,Orlando,2020-11,508,177,17
B-25465,Furniture,Sofas,UPI,10/24/2023,Sylvia Barron,New York,Rochester,2023-10,508,177,17
B-26352,Electronics,Printers,Debit Card,7/18/2023,Marcus Brown,Illinois,Chicago,2023-07,9382,1085,3
B-26352,Electronics,Printers,Debit Card,5/16/2022,Annette Pierce,New York,Rochester,2022-05,9382,1085,3
B-26352,Furniture,Tables,COD,7/18/2023,Marcus Brown,Illinois,Chicago,2023-07,4936,576,19
B-26352,Furniture,Tables,COD,5/16/2022,Annette Pierce,New York,Rochester,2022-05,4936,576,19
B-26528,Furniture,Sofas,COD,6/16/2024,Donald Hernandez,California,San Francisco,2024-06,2663,64,19
B-26528,Furniture,Sofas,COD,10/23/2021,Megan Davis,Ohio,Cleveland,2021-10,2663,64,19
B-26670,Electronics,Printers,EMI,10/22/2022,Robert Brooks,Texas,Houston,2022-10,5151,1680,5
B-25331,Office Supplies,Pens,UPI,7/17/2023,Miguel Alvarez,New York,Rochester,2023-07,2514,95,8
B-25832,Electronics,Laptops,EMI,2/24/2025,Jennifer Arnold,New York,New York City,2025-02,6129,2976,2
B-25832,Furniture,Bookcases,COD,2/24/2025,Jennifer Arnold,New York,New York City,2025-02,4395,1663,3
B-25897,Furniture,Chairs,UPI,3/7/2021,Jessica Blankenship,Ohio,Cincinnati,2021-03,5393,2642,8
B-25713,Electronics,Phones,Credit Card,1/3/2021,Peggy Campos,New York,Buffalo,2021-01,2280,509,8
B-25065,Office Supplies,Paper,Debit Card,5/3/2023,Craig Ortega,Ohio,Cincinnati,2023-05,6596,1439,9
B-25949,Office Supplies,Paper,EMI,10/25/2023,Johnny Simon,California,Los Angeles,2023-10,4510,1896,5
B-26033,Electronics,Phones,COD,8/21/2022,Keith Brooks,New York,New York City,2022-08,6077,2378,18
B-26017,Electronics,Printers,COD,4/16/2022,Jason Martinez,Ohio,Columbus,2022-04,5379,2510,17
B-26926,Office Supplies,Markers,EMI,4/2/2023,Steven Herrera,California,San Diego,2023-04,4629,1660,16
B-26258,Electronics,Laptops,Debit Card,10/21/2024,Beverly Lamb,Illinois,Chicago,2024-10,2710,555,20
B-26258,Office Supplies,Binders,UPI,10/21/2024,Beverly Lamb,Illinois,Chicago,2024-10,3224,1018,14
B-26240,Office Supplies,Markers,EMI,7/9/2021,Michael Williams,Illinois,Springfield,2021-07,8042,936,15
B-26240,Office Supplies,Markers,EMI,4/8/2022,Zachary Carpenter,California,Los Angeles,2022-04,8042,936,15
B-26922,Office Supplies,Binders,EMI,4/30/2022,Timothy Baker,Texas,Austin,2022-04,3957,151,10
B-26894,Office Supplies,Markers,Debit Card,1/20/2023,Adam James,Illinois,Chicago,2023-01,8769,3178,16
B-25330,Office Supplies,Pens,Debit Card,11/17/2024,Katrina Wood,Illinois,Chicago,2024-11,2957,917,16
B-26288,Office Supplies,Paper,Debit Card,4/23/2022,James Murray,Texas,Dallas,2022-04,5344,2607,6
B-26288,Office Supplies,Paper,Debit Card,2/18/2025,Mr. Nathaniel Reeves,New York,Rochester,2025-02,5344,2607,6
B-25228,Electronics,Laptops,EMI,5/27/2021,Jodi Wood,Ohio,Cleveland,2021-05,6061,2121,19
B-25228,Electronics,Laptops,EMI,1/17/2022,Dr. Thomas Peterson,California,San Diego,2022-01,6061,2121,19
B-26457,Furniture,Tables,Credit Card,1/15/2025,Mario Hall,New York,New York City,2025-01,5376,1928,7
B-25790,Electronics,Printers,COD,2/14/2021,Justin Rosales,Florida,Miami,2021-02,2792,1008,8
B-25868,Office Supplies,Binders,Credit Card,8/31/2024,Autumn Lee,Ohio,Columbus,2024-08,2944,249,5
B-25868,Office Supplies,Binders,Credit Card,12/26/2022,Victoria Duran,Texas,Dallas,2022-12,2944,249,5
B-25381,Office Supplies,Markers,EMI,3/21/2024,Barry Garcia,Illinois,Springfield,2024-03,4220,945,13
B-25381,Office Supplies,Markers,EMI,12/15/2020,Dawn Webb,Illinois,Peoria,2020-12,4220,945,13
B-25153,Office Supplies,Binders,Debit Card,3/21/2023,Patricia Sanford,Texas,Austin,2023-03,8526,1704,4
B-26576,Furniture,Bookcases,Credit Card,6/8/2023,William Walters,California,San Francisco,2023-06,8218,1430,19
B-26526,Electronics,Phones,Credit Card,7/17/2022,Emma Scott,New York,Buffalo,2022-07,599,265,4
B-26526,Electronics,Phones,Credit Card,12/5/2024,Sabrina Buckley,New York,Rochester,2024-12,599,265,4
B-26526,Furniture,Bookcases,Credit Card,7/17/2022,Emma Scott,New York,Buffalo,2022-07,2727,543,10
B-26526,Furniture,Bookcases,Credit Card,12/5/2024,Sabrina Buckley,New York,Rochester,2024-12,2727,543,10
B-25819,Office Supplies,Pens,EMI,11/2/2023,Robert Rojas,California,San Francisco,2023-11,2589,605,11
B-25819,Office Supplies,Pens,EMI,10/5/2024,Eric Johnson,Ohio,Cleveland,2024-10,2589,605,11
B-25698,Electronics,Electronic Games,EMI,11/13/2022,Heather Parker,Texas,Austin,2022-11,3776,1100,9
B-25698,Electronics,Electronic Games,EMI,12/28/2022,Thomas Matthews,Illinois,Peoria,2022-12,3776,1100,9
B-26820,Furniture,Bookcases,EMI,2/26/2025,Kimberly Beard,Ohio,Cleveland,2025-02,5402,1666,12
B-25396,Office Supplies,Pens,EMI,11/12/2022,Lydia Donovan,Illinois,Peoria,2022-11,5165,885,16
B-25396,Furniture,Bookcases,EMI,11/12/2022,Lydia Donovan,Illinois,Peoria,2022-11,4863,2394,4
B-25529,Office Supplies,Pens,EMI,6/7/2021,Edward Johnson,Florida,Orlando,2021-06,1626,258,15
B-26501,Furniture,Tables,EMI,9/26/2020,Ricky Smith,Florida,Miami,2020-09,8851,3962,7
B-26910,Furniture,Tables,COD,4/29/2024,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04,9680,3295,9
B-26910,Office Supplies,Pens,UPI,4/29/2024,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04,8468,3666,8
B-26910,Furniture,Chairs,Debit Card,4/29/2024,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04,4441,314,14
B-25978,Furniture,Sofas,COD,4/10/2024,Malik Walker,New York,New York City,2024-04,6622,2673,8
B-26537,Furniture,Tables,UPI,12/21/2023,Tanya Walker,California,San Diego,2023-12,3260,207,17
B-25881,Furniture,Tables,Debit Card,5/2/2024,Sherri Ferguson DVM,Texas,Austin,2024-05,8709,2322,8
B-25881,Furniture,Tables,Debit Card,11/21/2024,Kristin Hart,California,San Francisco,2024-11,8709,2322,8
B-25237,Office Supplies,Binders,COD,3/17/2022,Jim Johnson,Ohio,Cincinnati,2022-03,5250,187,1
B-25237,Office Supplies,Binders,COD,5/14/2023,David Hamilton,Texas,Houston,2023-05,5250,187,1
B-26122,Office Supplies,Paper,UPI,10/7/2024,Michael Jimenez,California,Los Angeles,2024-10,4116,921,20
B-26122,Office Supplies,Paper,UPI,9/8/2020,Angela Norman,Illinois,Springfield,2020-09,4116,921,20
B-25709,Office Supplies,Paper,UPI,8/19/2021,Denise Mcdaniel,California,Los Angeles,2021-08,1109,418,15
B-26656,Office Supplies,Pens,EMI,10/12/2022,Michael Rodriguez,New York,Rochester,2022-10,3573,562,7
B-26656,Office Supplies,Pens,EMI,5/23/2020,Matthew Huff,California,San Diego,2020-05,3573,562,7
B-26656,Office Supplies,Pens,EMI,4/18/2020,Linda Little,Florida,Tampa,2020-04,3573,562,7
B-26656,Electronics,Phones,EMI,10/12/2022,Michael Rodriguez,New York,Rochester,2022-10,8055,661,10
B-26656,Electronics,Phones,EMI,5/23/2020,Matthew Huff,California,San Diego,2020-05,8055,661,10
B-26656,Electronics,Phones,EMI,4/18/2020,Linda Little,Florida,Tampa,2020-04,8055,661,10
B-25801,Electronics,Laptops,EMI,6/4/2022,Kerri Andrews,California,San Francisco,2022-06,6829,2609,2
B-25801,Office Supplies,Paper,COD,6/4/2022,Kerri Andrews,California,San Francisco,2022-06,6390,3089,12
B-25006,Office Supplies,Pens,Debit Card,11/16/2022,Jeffrey Johnson III,California,San Francisco,2022-11,5831,1574,17
B-25006,Office Supplies,Pens,Debit Card,7/18/2024,Daniel Dixon,California,San Diego,2024-07,5831,1574,17
B-25006,Office Supplies,Pens,Debit Card,7/16/2023,Tiffany Robinson,Florida,Miami,2023-07,5831,1574,17
B-26106,Furniture,Sofas,Debit Card,8/10/2020,Mr. Gregg Sawyer,Illinois,Peoria,2020-08,7952,3865,8
B-25789,Furniture,Bookcases,UPI,6/22/2024,John Silva,California,Los Angeles,2024-06,3659,379,5
B-26292,Office Supplies,Pens,Debit Card,7/13/2020,Nathan Moss,Illinois,Springfield,2020-07,4183,1159,4
B-25895,Electronics,Phones,EMI,4/16/2024,Donald Medina,Texas,Houston,2024-04,7478,1381,11
B-25813,Electronics,Phones,COD,3/13/2021,Charles Henderson,Florida,Tampa,2021-03,702,238,9
B-26863,Furniture,Chairs,EMI,4/1/2023,Brenda Davis,California,San Francisco,2023-04,4037,1494,15
B-25759,Furniture,Chairs,COD,11/10/2020,Leah Calderon,Illinois,Chicago,2020-11,5014,2332,2
B-26357,Electronics,Laptops,Debit Card,6/8/2023,Brandi Vasquez,New York,Rochester,2023-06,9879,4930,15
B-26819,Electronics,Phones,Debit Card,8/17/2021,Debra Richards,Florida,Tampa,2021-08,8762,3502,1
B-25502,Office Supplies,Pens,EMI,5/24/2020,Tammy Day,New York,New York City,2020-05,8490,800,1
B-25258,Furniture,Sofas,UPI,8/12/2021,Sheila Clay,New York,Buffalo,2021-08,6951,164,10
B-26878,Electronics,Phones,Credit Card,9/3/2022,Nicholas Flores,Ohio,Cleveland,2022-09,1078,309,3
B-26878,Electronics,Phones,Credit Card,10/1/2020,Jasmin Jones,Illinois,Chicago,2020-10,1078,309,3
B-25170,Office Supplies,Binders,EMI,5/27/2022,Matthew Gardner,Florida,Tampa,2022-05,8560,2166,19
B-25170,Electronics,Electronic Games,UPI,5/27/2022,Matthew Gardner,Florida,Tampa,2022-05,1031,318,20
B-26842,Office Supplies,Markers,Debit Card,3/10/2024,Joseph Perkins,Florida,Orlando,2024-03,6402,2770,19
B-26842,Office Supplies,Markers,Debit Card,10/5/2023,Ashley Adams MD,Florida,Orlando,2023-10,6402,2770,19
B-26842,Electronics,Printers,Debit Card,3/10/2024,Joseph Perkins,Florida,Orlando,2024-03,5916,1594,19
B-26842,Electronics,Printers,Debit Card,10/5/2023,Ashley Adams MD,Florida,Orlando,2023-10,5916,1594,19
B-26599,Furniture,Chairs,Debit Card,8/28/2022,Cheryl Stevens,California,San Francisco,2022-08,4015,1751,15
B-26599,Furniture,Chairs,Debit Card,9/8/2020,Jorge George,New York,New York City,2020-09,4015,1751,15
B-25705,Electronics,Electronic Games,COD,4/27/2021,Ann Mooney,California,Los Angeles,2021-04,9335,557,11
B-26366,Office Supplies,Binders,COD,8/21/2021,James Mendoza,Ohio,Cleveland,2021-08,4706,594,11
B-26366,Office Supplies,Binders,COD,5/16/2021,Kaitlin Garrison,Ohio,Columbus,2021-05,4706,594,11
B-26366,Office Supplies,Markers,UPI,8/21/2021,James Mendoza,Ohio,Cleveland,2021-08,6584,371,6
B-26366,Office Supplies,Markers,UPI,5/16/2021,Kaitlin Garrison,Ohio,Columbus,2021-05,6584,371,6
B-26116,Furniture,Sofas,EMI,1/15/2022,Jeremy Jackson,Texas,Dallas,2022-01,6389,734,1
B-26443,Electronics,Printers,Debit Card,3/21/2023,Dale Craig,California,San Diego,2023-03,9869,4299,12
B-26443,Electronics,Printers,Debit Card,12/28/2023,Joseph Hooper,New York,Buffalo,2023-12,9869,4299,12
B-25955,Office Supplies,Markers,Debit Card,2/15/2022,Alexander Adams,New York,Buffalo,2022-02,655,297,4
B-25955,Office Supplies,Markers,Debit Card,11/30/2023,Ashlee Mills,Florida,Orlando,2023-11,655,297,4
B-26383,Electronics,Phones,Debit Card,1/12/2023,Brittany Jenkins,New York,Buffalo,2023-01,798,308,10
B-26383,Electronics,Phones,Debit Card,5/19/2023,Eddie Gonzales,Ohio,Cleveland,2023-05,798,308,10
B-26383,Electronics,Printers,EMI,1/12/2023,Brittany Jenkins,New York,Buffalo,2023-01,7967,2504,13
B-26383,Electronics,Printers,EMI,5/19/2023,Eddie Gonzales,Ohio,Cleveland,2023-05,7967,2504,13
B-26999,Furniture,Tables,UPI,2/19/2024,Edward Valencia,Florida,Miami,2024-02,3756,1318,5
B-26712,Office Supplies,Markers,UPI,12/1/2021,Emma Bruce,Texas,Austin,2021-12,5196,2477,1
B-26712,Furniture,Bookcases,Debit Card,12/1/2021,Emma Bruce,Texas,Austin,2021-12,6586,1794,19
B-26066,Office Supplies,Markers,EMI,12/19/2024,Carl Wade DDS,New York,Buffalo,2024-12,6673,950,19
B-25996,Furniture,Tables,UPI,1/18/2023,Brandon Alvarado,Ohio,Columbus,2023-01,714,232,14
B-25996,Furniture,Tables,UPI,12/23/2020,Jennifer Clark,Texas,Austin,2020-12,714,232,14
B-26924,Office Supplies,Pens,COD,2/28/2021,David Johnson,Texas,Austin,2021-02,1083,501,6
B-25541,Furniture,Bookcases,UPI,5/4/2023,April Marquez,Ohio,Cleveland,2023-05,2401,1163,10
B-25541,Furniture,Bookcases,UPI,4/22/2020,Joseph Guerrero,California,Los Angeles,2020-04,2401,1163,10
B-25541,Furniture,Bookcases,UPI,8/13/2021,Michael Hanson,New York,Rochester,2021-08,2401,1163,10
B-25541,Electronics,Phones,Debit Card,5/4/2023,April Marquez,Ohio,Cleveland,2023-05,1045,267,11
B-25541,Electronics,Phones,Debit Card,4/22/2020,Joseph Guerrero,California,Los Angeles,2020-04,1045,267,11
B-25541,Electronics,Phones,Debit Card,8/13/2021,Michael Hanson,New York,Rochester,2021-08,1045,267,11
B-25196,Office Supplies,Markers,Credit Card,7/20/2023,William Hill,Texas,Dallas,2023-07,7806,1127,1
B-25855,Furniture,Sofas,Credit Card,8/28/2022,Kelsey Huber,Florida,Miami,2022-08,5263,1743,19
B-25071,Office Supplies,Pens,Debit Card,3/14/2023,Hailey Chandler,Texas,Dallas,2023-03,6147,2526,6
B-26159,Electronics,Phones,UPI,11/7/2023,Cheyenne Rose,Florida,Orlando,2023-11,7484,2871,15
B-26159,Electronics,Phones,UPI,4/16/2024,Richard Petersen,Illinois,Chicago,2024-04,7484,2871,15
B-26159,Furniture,Sofas,Credit Card,11/7/2023,Cheyenne Rose,Florida,Orlando,2023-11,7700,2712,1
B-26159,Furniture,Sofas,Credit Card,4/16/2024,Richard Petersen,Illinois,Chicago,2024-04,7700,2712,1
B-26228,Office Supplies,Markers,UPI,9/16/2022,Kathryn Gray,New York,Rochester,2022-09,8537,3586,13
B-25888,Furniture,Chairs,COD,10/31/2024,Victor Collins,California,San Diego,2024-10,8858,3394,6
B-25574,Electronics,Printers,Debit Card,11/25/2024,Jason Hernandez,California,San Francisco,2024-11,5313,2037,7
B-25574,Electronics,Printers,Debit Card,10/29/2021,Jacob Torres,Texas,Houston,2021-10,5313,2037,7
B-26938,Furniture,Sofas,EMI,12/27/2023,Erin Hernandez,California,Los Angeles,2023-12,3281,471,7
B-26938,Furniture,Sofas,EMI,6/25/2023,Jacob Guzman,Illinois,Peoria,2023-06,3281,471,7
B-26379,Office Supplies,Pens,Credit Card,9/1/2020,Mike Armstrong,New York,New York City,2020-09,8681,2458,9
B-26623,Furniture,Sofas,EMI,2/1/2025,Cindy Rowland,Illinois,Springfield,2025-02,6195,1556,18
B-25566,Furniture,Chairs,Debit Card,7/22/2023,Kenneth Matthews,New York,Rochester,2023-07,3877,481,16
B-25566,Furniture,Chairs,Debit Card,2/4/2022,Susan Valdez,New York,New York City,2022-02,3877,481,16
B-26740,Electronics,Printers,Debit Card,9/27/2023,Stephanie Manning,Florida,Orlando,2023-09,9369,3297,6
B-26740,Electronics,Printers,Debit Card,1/30/2025,Logan Galloway,New York,New York City,2025-01,9369,3297,6
B-26740,Electronics,Printers,Credit Card,9/27/2023,Stephanie Manning,Florida,Orlando,2023-09,8680,4068,20
B-26740,Electronics,Printers,Credit Card,1/30/2025,Logan Galloway,New York,New York City,2025-01,8680,4068,20
B-26740,Electronics,Laptops,UPI,9/27/2023,Stephanie Manning,Florida,Orlando,2023-09,3067,1475,8
B-26740,Electronics,Laptops,UPI,1/30/2025,Logan Galloway,New York,New York City,2025-01,3067,1475,8
B-25024,Office Supplies,Markers,EMI,1/15/2025,Christopher Stone,Ohio,Cincinnati,2025-01,9002,4197,2
B-25024,Office Supplies,Markers,EMI,3/28/2021,Megan Pitts,Ohio,Columbus,2021-03,9002,4197,2
B-26367,Office Supplies,Pens,COD,12/25/2021,Richard Gardner,Ohio,Columbus,2021-12,7105,2782,19
B-26353,Furniture,Chairs,Debit Card,2/3/2023,Samuel Moore,Ohio,Columbus,2023-02,5317,1345,18
B-26353,Furniture,Chairs,Debit Card,4/28/2023,Robert Stokes,Florida,Orlando,2023-04,5317,1345,18
B-26353,Furniture,Chairs,Debit Card,11/22/2024,Danielle Ramirez,California,San Francisco,2024-11,5317,1345,18
B-26353,Furniture,Tables,EMI,2/3/2023,Samuel Moore,Ohio,Columbus,2023-02,6304,766,14
B-26353,Furniture,Tables,EMI,4/28/2023,Robert Stokes,Florida,Orlando,2023-04,6304,766,14
B-26353,Furniture,Tables,EMI,11/22/2024,Danielle Ramirez,California,San Francisco,2024-11,6304,766,14
B-25742,Office Supplies,Paper,Debit Card,7/2/2024,Taylor White,Illinois,Springfield,2024-07,9565,1691,3
B-25742,Office Supplies,Paper,EMI,7/2/2024,Taylor White,Illinois,Springfield,2024-07,8245,324,11
B-26965,Electronics,Laptops,Debit Card,1/18/2022,Jordan Krause,Ohio,Cleveland,2022-01,1592,480,13
B-26038,Electronics,Phones,Debit Card,10/8/2024,Kimberly King,Ohio,Columbus,2024-10,8400,267,5
B-26038,Office Supplies,Paper,EMI,10/8/2024,Kimberly King,Ohio,Columbus,2024-10,4963,1254,15
B-25317,Electronics,Printers,COD,6/21/2020,Sharon Russell,California,San Diego,2020-06,2472,211,5
B-25970,Furniture,Chairs,Debit Card,12/14/2023,Kevin Cooper,Florida,Tampa,2023-12,9132,3096,14
B-25590,Office Supplies,Binders,Debit Card,12/16/2020,Darrell Ramos,New York,Rochester,2020-12,8305,1577,6
B-25580,Electronics,Electronic Games,COD,3/15/2025,Dr. Terry Alvarado,Florida,Tampa,2025-03,1010,58,19
B-25443,Electronics,Phones,EMI,8/21/2024,Kathy Wilson,Texas,Dallas,2024-08,4544,1726,9
B-25443,Electronics,Phones,UPI,8/21/2024,Kathy Wilson,Texas,Dallas,2024-08,5900,1738,20
B-25774,Office Supplies,Markers,Credit Card,5/27/2021,Brandon Le,California,San Diego,2021-05,8861,3381,19
B-26505,Electronics,Phones,Debit Card,9/21/2020,Mary Wright,Ohio,Cincinnati,2020-09,8158,2052,13
B-25163,Office Supplies,Pens,UPI,1/11/2025,Douglas Reynolds,California,Los Angeles,2025-01,3411,1704,14
B-26095,Office Supplies,Markers,UPI,10/20/2021,Leroy Harris,Texas,Houston,2021-10,9406,1137,16
B-26095,Electronics,Printers,EMI,10/20/2021,Leroy Harris,Texas,Houston,2021-10,1156,74,15
B-25768,Furniture,Bookcases,UPI,10/19/2021,Ricardo Dixon,Illinois,Springfield,2021-10,5354,743,10
B-25328,Electronics,Electronic Games,Credit Card,7/7/2024,Debra Smith,Texas,Austin,2024-07,8780,3430,4
B-25328,Electronics,Electronic Games,Credit Card,7/25/2023,Jasmine James,Texas,Austin,2023-07,8780,3430,4
B-26573,Furniture,Sofas,Debit Card,4/16/2020,Felicia Morton,Ohio,Columbus,2020-04,6783,3306,8
B-25138,Office Supplies,Pens,Credit Card,7/4/2020,Sylvia Jenkins,New York,New York City,2020-07,1778,285,4
B-26803,Electronics,Printers,UPI,5/16/2022,Elizabeth White,New York,Rochester,2022-05,9399,1949,12
B-26803,Furniture,Sofas,Credit Card,5/16/2022,Elizabeth White,New York,Rochester,2022-05,7957,965,4
B-25101,Furniture,Chairs,EMI,11/25/2023,Steven Steele,Illinois,Springfield,2023-11,1638,661,13
B-25827,Furniture,Tables,COD,8/17/2021,Amanda Ramirez,Texas,Dallas,2021-08,1786,224,4
B-25792,Office Supplies,Paper,EMI,7/2/2023,Kyle Jackson,New York,Buffalo,2023-07,4751,781,9
B-25646,Office Supplies,Paper,Credit Card,8/24/2020,Sharon Wilkins,Illinois,Chicago,2020-08,8979,4477,4
B-25043,Electronics,Phones,Credit Card,11/7/2022,Austin Hammond,Florida,Miami,2022-11,2727,663,8
B-26598,Electronics,Printers,Credit Card,3/27/2024,Jessica Barajas,Illinois,Peoria,2024-03,1093,397,17
B-26598,Electronics,Printers,Credit Card,9/1/2024,Jamie Jimenez,New York,Buffalo,2024-09,1093,397,17
B-26598,Electronics,Printers,Credit Card,2/22/2022,James Carter,Ohio,Columbus,2022-02,1093,397,17
B-26598,Office Supplies,Paper,Debit Card,3/27/2024,Jessica Barajas,Illinois,Peoria,2024-03,2636,88,11
B-26598,Office Supplies,Paper,Debit Card,9/1/2024,Jamie Jimenez,New York,Buffalo,2024-09,2636,88,11
B-26598,Office Supplies,Paper,Debit Card,2/22/2022,James Carter,Ohio,Columbus,2022-02,2636,88,11
B-26643,Electronics,Electronic Games,Debit Card,2/11/2022,John Williams,Florida,Miami,2022-02,7344,2251,7
B-26643,Office Supplies,Paper,COD,2/11/2022,John Williams,Florida,Miami,2022-02,7306,1547,3
B-26643,Electronics,Printers,COD,2/11/2022,John Williams,Florida,Miami,2022-02,5832,2588,10
B-25992,Furniture,Tables,EMI,5/27/2021,Alicia Oneill,Illinois,Springfield,2021-05,8572,2041,8
B-25992,Furniture,Tables,EMI,7/5/2023,Rebecca Huff,Illinois,Springfield,2023-07,8572,2041,8
B-25992,Furniture,Tables,EMI,10/27/2020,Diana Scott,California,San Diego,2020-10,8572,2041,8
B-25992,Electronics,Printers,Credit Card,5/27/2021,Alicia Oneill,Illinois,Springfield,2021-05,8059,1834,10
B-25992,Electronics,Printers,Credit Card,7/5/2023,Rebecca Huff,Illinois,Springfield,2023-07,8059,1834,10
B-25992,Electronics,Printers,Credit Card,10/27/2020,Diana Scott,California,San Diego,2020-10,8059,1834,10
B-25532,Furniture,Sofas,EMI,1/26/2023,Brian Young,Texas,Austin,2023-01,3661,436,13
B-25564,Office Supplies,Paper,EMI,9/6/2021,Susan Wright,California,Los Angeles,2021-09,2451,342,8
B-25564,Office Supplies,Paper,EMI,11/12/2021,Kayla Banks,Ohio,Cincinnati,2021-11,2451,342,8
B-25564,Office Supplies,Paper,EMI,7/30/2024,Zachary Pierce,Texas,Houston,2024-07,2451,342,8
B-26543,Furniture,Tables,Credit Card,3/15/2022,Nicolas Owen,California,San Francisco,2022-03,7067,1943,16
B-25976,Electronics,Electronic Games,UPI,3/15/2024,Martha Carney,New York,New York City,2024-03,4307,615,3
B-25976,Electronics,Electronic Games,UPI,11/10/2020,Francisco Hicks,Illinois,Springfield,2020-11,4307,615,3
B-25976,Furniture,Chairs,EMI,3/15/2024,Martha Carney,New York,New York City,2024-03,5694,1134,5
B-25976,Furniture,Chairs,EMI,11/10/2020,Francisco Hicks,Illinois,Springfield,2020-11,5694,1134,5
B-25929,Office Supplies,Binders,Credit Card,7/23/2022,Matthew Parker,Illinois,Springfield,2022-07,962,298,18
B-25497,Furniture,Bookcases,Credit Card,9/13/2024,Paul Bryant,New York,Buffalo,2024-09,2995,220,14
B-25497,Office Supplies,Markers,Debit Card,9/13/2024,Paul Bryant,New York,Buffalo,2024-09,2047,914,5
B-26735,Electronics,Laptops,COD,1/25/2022,Bruce Dennis,Texas,Austin,2022-01,2078,612,6
B-25036,Electronics,Printers,EMI,4/19/2021,Joseph Bates,New York,New York City,2021-04,2737,1253,3
B-25971,Office Supplies,Paper,Debit Card,7/18/2021,Kelly Pacheco,Texas,Houston,2021-07,8194,2881,6
B-25441,Furniture,Sofas,Credit Card,6/24/2022,Jeffrey Weber,New York,Buffalo,2022-06,9914,3858,16
B-25441,Furniture,Sofas,Credit Card,6/8/2024,Andrew Krueger,New York,Rochester,2024-06,9914,3858,16
B-25441,Office Supplies,Pens,Debit Card,6/24/2022,Jeffrey Weber,New York,Buffalo,2022-06,5470,292,7
B-25441,Office Supplies,Pens,Debit Card,6/8/2024,Andrew Krueger,New York,Rochester,2024-06,5470,292,7
B-25441,Furniture,Bookcases,UPI,6/24/2022,Jeffrey Weber,New York,Buffalo,2022-06,1496,662,17
B-25441,Furniture,Bookcases,UPI,6/8/2024,Andrew Krueger,New York,Rochester,2024-06,1496,662,17
B-25823,Office Supplies,Paper,COD,9/29/2022,Kathleen Cox,New York,New York City,2022-09,3228,476,9
B-25363,Electronics,Laptops,Credit Card,5/10/2023,Jamie Bradley,California,San Diego,2023-05,3918,749,8
B-25363,Electronics,Laptops,Credit Card,5/2/2020,Robert Martinez,Texas,Houston,2020-05,3918,749,8
B-26445,Furniture,Sofas,EMI,4/12/2021,Christopher Rogers,Illinois,Chicago,2021-04,9921,1451,15
B-26724,Furniture,Chairs,EMI,11/4/2023,Roberto Parrish,Illinois,Springfield,2023-11,9694,4361,1
B-25447,Office Supplies,Paper,EMI,5/4/2020,Amber Kennedy,Florida,Tampa,2020-05,5028,1553,13
B-26904,Office Supplies,Paper,Debit Card,9/10/2023,Maria Davis,New York,Buffalo,2023-09,594,67,19
B-26904,Office Supplies,Paper,Debit Card,1/5/2024,Terry Gilbert,Florida,Miami,2024-01,594,67,19
